period,precinct_norm,selection_type,selection_name,weekday,time_block,incident_count,neighborhood_scope
YTD,09,Crime Type,AGGRAVATED ASSAULT,Thursday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,AGGRAVATED ASSAULT,Thursday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,AGGRAVATED ASSAULT,Tuesday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,AGGRAVATED ASSAULT,Tuesday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Crime Type,AGGRAVATED ASSAULT,Tuesday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,AGGRAVATED ASSAULT,Wednesday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,AGGRAVATED ASSAULT,Wednesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,ARSON,Saturday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Crime Type,ARSON,Wednesday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,ARSON,Wednesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Friday,00:00-05:59,5,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Friday,06:00-11:59,2,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Friday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Friday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Monday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Monday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Monday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Saturday,00:00-05:59,4,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Saturday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Saturday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Sunday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Sunday,12:00-17:59,4,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Sunday,18:00-23:59,4,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Thursday,00:00-05:59,5,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Thursday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Tuesday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Tuesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Tuesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Wednesday,00:00-05:59,3,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Wednesday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Wednesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,ASSAULT,Wednesday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Friday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Monday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Monday,06:00-11:59,3,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Monday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Saturday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Saturday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Sunday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Thursday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Thursday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Tuesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,BURGLARY,Wednesday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Friday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Friday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Monday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Saturday,00:00-05:59,4,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Saturday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Sunday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Sunday,12:00-17:59,3,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Sunday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Thursday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Thursday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Tuesday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Tuesday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,3,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Wednesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,DAMAGE TO PROPERTY,Wednesday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,DANGEROUS DRUGS,Monday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,DANGEROUS DRUGS,Thursday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,DANGEROUS DRUGS,Tuesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,DANGEROUS DRUGS,Wednesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,DISORDERLY CONDUCT,Thursday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,FAMILY OFFENSE,Monday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,FAMILY OFFENSE,Saturday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,FAMILY OFFENSE,Wednesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Friday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Friday,06:00-11:59,2,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Friday,12:00-17:59,3,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Monday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Monday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Monday,12:00-17:59,3,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Monday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Saturday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Sunday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Thursday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Thursday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Tuesday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Tuesday,06:00-11:59,2,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Wednesday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,FRAUD,Wednesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,HOMICIDE,Monday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Friday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Friday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Monday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Saturday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Saturday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Sunday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Sunday,12:00-17:59,5,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Sunday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Thursday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Tuesday,06:00-11:59,3,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Tuesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Tuesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,LARCENY,Wednesday,06:00-11:59,2,Gratiot-Findlay
YTD,09,Crime Type,OBSTRUCTING JUDICIARY,Saturday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,OBSTRUCTING JUDICIARY,Saturday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,OBSTRUCTING JUDICIARY,Sunday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,OBSTRUCTING JUDICIARY,Thursday,06:00-11:59,2,Gratiot-Findlay
YTD,09,Crime Type,OBSTRUCTING THE POLICE,Monday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,OBSTRUCTING THE POLICE,Saturday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Crime Type,OBSTRUCTING THE POLICE,Sunday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,OUIL,Friday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,ROBBERY,Saturday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,ROBBERY,Saturday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,ROBBERY,Thursday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,RUNAWAY,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,RUNAWAY,Friday,12:00-17:59,3,Gratiot-Findlay
YTD,09,Crime Type,RUNAWAY,Friday,18:00-23:59,3,Gratiot-Findlay
YTD,09,Crime Type,RUNAWAY,Monday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,RUNAWAY,Monday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,RUNAWAY,Sunday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,RUNAWAY,Thursday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,RUNAWAY,Wednesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,SEX OFFENSES,Sunday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,SEX OFFENSES,Tuesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,SEXUAL ASSAULT,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN PROPERTY,Friday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN PROPERTY,Sunday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN PROPERTY,Thursday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN PROPERTY,Wednesday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Monday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Monday,18:00-23:59,3,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Saturday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Sunday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Sunday,06:00-11:59,2,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Sunday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Sunday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Thursday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Thursday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Tuesday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Tuesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Wednesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Crime Type,STOLEN VEHICLE,Wednesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Friday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Saturday,00:00-05:59,3,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Saturday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Sunday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Thursday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Tuesday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Tuesday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Crime Type,WEAPONS OFFENSES,Wednesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Friday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Saturday,00:00-05:59,3,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Saturday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Sunday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Thursday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Tuesday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Tuesday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Category Focus,Gun-Related,Wednesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Friday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Friday,06:00-11:59,4,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Friday,12:00-17:59,5,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Friday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Monday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Monday,06:00-11:59,5,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Monday,18:00-23:59,6,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Saturday,00:00-05:59,7,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Saturday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Saturday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Sunday,00:00-05:59,3,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Sunday,06:00-11:59,3,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Sunday,12:00-17:59,10,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Sunday,18:00-23:59,4,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Thursday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Thursday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Thursday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Thursday,18:00-23:59,5,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Tuesday,00:00-05:59,2,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Tuesday,06:00-11:59,4,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Tuesday,12:00-17:59,6,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Tuesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Wednesday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Wednesday,06:00-11:59,2,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Wednesday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Category Focus,Property Crime,Wednesday,18:00-23:59,5,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Friday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Friday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Friday,12:00-17:59,2,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Monday,18:00-23:59,2,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Saturday,00:00-05:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Saturday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Sunday,06:00-11:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Sunday,12:00-17:59,5,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Sunday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Thursday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Tuesday,06:00-11:59,3,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Tuesday,12:00-17:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Tuesday,18:00-23:59,1,Gratiot-Findlay
YTD,09,Category Focus,Larceny,Wednesday,06:00-11:59,2,Gratiot-Findlay
Recent 14D,ALL,All,All,Friday,06:00-11:59,1,Gratiot-Findlay
Recent 14D,ALL,All,All,Friday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,ALL,All,All,Monday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,ALL,All,All,Monday,18:00-23:59,2,Gratiot-Findlay
Recent 14D,ALL,All,All,Sunday,12:00-17:59,2,Gratiot-Findlay
Recent 14D,ALL,All,All,Sunday,18:00-23:59,2,Gratiot-Findlay
Recent 14D,ALL,All,All,Thursday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,ALL,All,All,Tuesday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,ALL,All,All,Wednesday,00:00-05:59,2,Gratiot-Findlay
Recent 14D,ALL,Crime Type,AGGRAVATED ASSAULT,Monday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,AGGRAVATED ASSAULT,Sunday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,ASSAULT,Tuesday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,ASSAULT,Wednesday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,BURGLARY,Friday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,BURGLARY,Monday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,BURGLARY,Wednesday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,HOMICIDE,Monday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,LARCENY,Sunday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,LARCENY,Sunday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,RUNAWAY,Sunday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,SEXUAL ASSAULT,Friday,06:00-11:59,1,Gratiot-Findlay
Recent 14D,ALL,Crime Type,STOLEN VEHICLE,Thursday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,ALL,Category Focus,Property Crime,Friday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,ALL,Category Focus,Property Crime,Monday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,ALL,Category Focus,Property Crime,Sunday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,ALL,Category Focus,Property Crime,Sunday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,ALL,Category Focus,Property Crime,Thursday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,ALL,Category Focus,Property Crime,Wednesday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,ALL,Category Focus,Larceny,Sunday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,ALL,Category Focus,Larceny,Sunday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,All,All,Friday,06:00-11:59,1,Gratiot-Findlay
Recent 14D,09,All,All,Friday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,09,All,All,Monday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,09,All,All,Monday,18:00-23:59,2,Gratiot-Findlay
Recent 14D,09,All,All,Sunday,12:00-17:59,2,Gratiot-Findlay
Recent 14D,09,All,All,Sunday,18:00-23:59,2,Gratiot-Findlay
Recent 14D,09,All,All,Thursday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,09,All,All,Tuesday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,All,All,Wednesday,00:00-05:59,2,Gratiot-Findlay
Recent 14D,09,Crime Type,AGGRAVATED ASSAULT,Monday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,AGGRAVATED ASSAULT,Sunday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,ASSAULT,Tuesday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,ASSAULT,Wednesday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,BURGLARY,Friday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,BURGLARY,Monday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,BURGLARY,Wednesday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,HOMICIDE,Monday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,LARCENY,Sunday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,LARCENY,Sunday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,RUNAWAY,Sunday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,SEXUAL ASSAULT,Friday,06:00-11:59,1,Gratiot-Findlay
Recent 14D,09,Crime Type,STOLEN VEHICLE,Thursday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,09,Category Focus,Property Crime,Friday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,09,Category Focus,Property Crime,Monday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,Category Focus,Property Crime,Sunday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,09,Category Focus,Property Crime,Sunday,18:00-23:59,1,Gratiot-Findlay
Recent 14D,09,Category Focus,Property Crime,Thursday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,09,Category Focus,Property Crime,Wednesday,00:00-05:59,1,Gratiot-Findlay
Recent 14D,09,Category Focus,Larceny,Sunday,12:00-17:59,1,Gratiot-Findlay
Recent 14D,09,Category Focus,Larceny,Sunday,18:00-23:59,1,Gratiot-Findlay
YTD,ALL,All,All,Friday,00:00-05:59,3,Gratiot-Grand
YTD,ALL,All,All,Friday,06:00-11:59,5,Gratiot-Grand
YTD,ALL,All,All,Friday,12:00-17:59,11,Gratiot-Grand
YTD,ALL,All,All,Friday,18:00-23:59,8,Gratiot-Grand
YTD,ALL,All,All,Monday,00:00-05:59,8,Gratiot-Grand
YTD,ALL,All,All,Monday,06:00-11:59,8,Gratiot-Grand
YTD,ALL,All,All,Monday,12:00-17:59,5,Gratiot-Grand
YTD,ALL,All,All,Monday,18:00-23:59,11,Gratiot-Grand
YTD,ALL,All,All,Saturday,00:00-05:59,7,Gratiot-Grand
YTD,ALL,All,All,Saturday,06:00-11:59,6,Gratiot-Grand
YTD,ALL,All,All,Saturday,12:00-17:59,8,Gratiot-Grand
YTD,ALL,All,All,Saturday,18:00-23:59,13,Gratiot-Grand
YTD,ALL,All,All,Sunday,00:00-05:59,5,Gratiot-Grand
YTD,ALL,All,All,Sunday,06:00-11:59,8,Gratiot-Grand
YTD,ALL,All,All,Sunday,12:00-17:59,9,Gratiot-Grand
YTD,ALL,All,All,Sunday,18:00-23:59,9,Gratiot-Grand
YTD,ALL,All,All,Thursday,00:00-05:59,3,Gratiot-Grand
YTD,ALL,All,All,Thursday,06:00-11:59,2,Gratiot-Grand
YTD,ALL,All,All,Thursday,12:00-17:59,7,Gratiot-Grand
YTD,ALL,All,All,Thursday,18:00-23:59,4,Gratiot-Grand
YTD,ALL,All,All,Tuesday,00:00-05:59,7,Gratiot-Grand
YTD,ALL,All,All,Tuesday,06:00-11:59,8,Gratiot-Grand
YTD,ALL,All,All,Tuesday,12:00-17:59,12,Gratiot-Grand
YTD,ALL,All,All,Tuesday,18:00-23:59,9,Gratiot-Grand
YTD,ALL,All,All,Wednesday,00:00-05:59,5,Gratiot-Grand
YTD,ALL,All,All,Wednesday,06:00-11:59,8,Gratiot-Grand
YTD,ALL,All,All,Wednesday,12:00-17:59,17,Gratiot-Grand
YTD,ALL,All,All,Wednesday,18:00-23:59,3,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Friday,12:00-17:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Friday,18:00-23:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Monday,06:00-11:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Monday,18:00-23:59,4,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Saturday,06:00-11:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Saturday,12:00-17:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Saturday,18:00-23:59,3,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Sunday,00:00-05:59,2,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Sunday,18:00-23:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Thursday,00:00-05:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Tuesday,12:00-17:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Tuesday,18:00-23:59,1,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Wednesday,12:00-17:59,3,Gratiot-Grand
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Wednesday,18:00-23:59,1,Gratiot-Grand
YTD,ALL,Crime Type,ARSON,Sunday,12:00-17:59,1,Gratiot-Grand
YTD,ALL,Crime Type,ARSON,Sunday,18:00-23:59,1,Gratiot-Grand
